Debat;idContribution;Type;Contribution;Cree;idCommentaire;Pour;Contre;Reponse;idAuteur;Auteur;Pseudonyme;Age;CodePostal;Categorie;Email;;sexe;age
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5af94dd02fb51dcac08965db;VoteCommentaire;positive;14/05/2018 08:50;5aed7a57e860efe9f41435d7;0;0;0;59fdc95de7c9379d2c562662;Masqué;Masqué;;;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afaa4852fb51dcac0896763;VoteCommentaire;positive;15/05/2018 09:12;5aed7a57e860efe9f41435d7;0;0;0;5afaa2cd2fb51dcac0896755;Masqué;Masqué;;;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afab4602fb51dcac0896799;VoteCommentaire;positive;15/05/2018 10:20;5aed7a57e860efe9f41435d7;0;0;0;59ee2108896da059218637ed;Masqué;Masqué;;20200;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afae8612fb51dcac08967ec;VoteCommentaire;positive;15/05/2018 14:02;5aed7a57e860efe9f41435d7;0;0;0;5adcac7f0345c03cebcd7977;Masqué;Masqué;18-29;54000;Étudiant-e;Masqué;;Femme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afb37df2fb51dcac0896858;VoteCommentaire;negative;15/05/2018 19:41;5aed7a57e860efe9f41435d7;0;0;0;5afb34172fb51dcac0896847;Masqué;Masqué;50-65;13002;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afb47d32fb51dcac0896897;VoteCommentaire;negative;15/05/2018 20:49;5aed7a57e860efe9f41435d7;0;0;0;5afb43e52fb51dcac0896883;Masqué;Masqué;50-65;67300;Salarié-e du secteur privé;Masqué;;Homme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afbbc4c2fb51dcac08968da;VoteCommentaire;positive;16/05/2018 05:06;5aed7a57e860efe9f41435d7;0;0;0;5afbb8492fb51dcac08968c0;Masqué;Masqué;65 ou plus;44710;Retraité-e;Masqué;;Homme;65 ou plus
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afc21862fb51dcac08969bf;VoteCommentaire;positive;16/05/2018 12:18;5aed7a57e860efe9f41435d7;0;0;0;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afd324d2fb51dcac0896b13;VoteCommentaire;positive;17/05/2018 07:42;5aed7a57e860efe9f41435d7;0;0;0;5afd31e32fb51dcac0896b0f;Masqué;Masqué;;;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afe874a2fb51dcac0896ce3;VoteCommentaire;negative;18/05/2018 07:56;5aed7a57e860efe9f41435d7;0;0;0;5afe80db2fb51dcac0896cd5;Masqué;Masqué;50-65;75105;Salarié-e du secteur privé;Masqué;;Homme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5aed8895e860efe9f41435e7;Commentaire;Enseigner à la nation comment RECONNAÎTRE les fausses informations;05/05/2018 10:33;5aed8895e860efe9f41435e7;14;3;2;5aed8742e860efe9f41435e0;Masqué;Masqué;50-65;20200;Autres;Masqué;;Femme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5aeda6b6e860efe9f4143604;VoteCommentaire;positive;05/05/2018 12:42;5aed8895e860efe9f41435e7;0;0;0;5aed7dd6e860efe9f41435d9;Masqué;Masqué;65 ou plus;28210;Retraité-e;Masqué;;Homme;65 ou plus
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5af1c4952fb51dcac0896104;VoteCommentaire;negative;08/05/2018 15:39;5aed8895e860efe9f41435e7;0;0;0;5af1c38d2fb51dcac08960f9;Masqué;Masqué;30-49;76600;Artisan ou entrepreneur;Masqué;;Homme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5af6efda2fb51dcac0896440;VoteCommentaire;positive;12/05/2018 13:44;5aed8895e860efe9f41435e7;0;0;0;5af6ed9f2fb51dcac0896436;Masqué;Masqué;;23200;;Masqué;;Femme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5af797fd2fb51dcac08964cb;VoteCommentaire;positive;13/05/2018 01:42;5aed8895e860efe9f41435e7;0;0;0;5af796e72fb51dcac08964c3;Masqué;Masqué;;;;Masqué;;Femme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5af94de62fb51dcac08965dd;VoteCommentaire;positive;14/05/2018 08:50;5aed8895e860efe9f41435e7;0;0;0;59fdc95de7c9379d2c562662;Masqué;Masqué;;;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afaa4932fb51dcac0896766;VoteCommentaire;positive;15/05/2018 09:12;5aed8895e860efe9f41435e7;0;0;0;5afaa2cd2fb51dcac0896755;Masqué;Masqué;;;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afaa8012fb51dcac0896771;VoteCommentaire;positive;15/05/2018 09:27;5aed8895e860efe9f41435e7;0;0;0;5afaa4522fb51dcac089675d;Masqué;Masqué;30-49;25000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afab4672fb51dcac089679a;VoteCommentaire;negative;15/05/2018 10:20;5aed8895e860efe9f41435e7;0;0;0;59ee2108896da059218637ed;Masqué;Masqué;;20200;;Masqué;;Femme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afab4872fb51dcac089679b;Reponse;"""Eduquer le peuple"" renvoie à des périodes sinistres de notre histoire";15/05/2018 10:20;5aed8895e860efe9f41435e7;0;0;0;59ee2108896da059218637ed;Masqué;Masqué;;20200;;Masqué;;Femme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afabf892fb51dcac08967a7;Reponse;cher Thierry , j'entendais , éduquer avec LA méthode de Platon, de Montaigne et de Nietzsche bien sûr ! ,-o) ;15/05/2018 11:07;5aed8895e860efe9f41435e7;0;0;0;5aed8742e860efe9f41435e0;Masqué;Masqué;50-65;20200;Autres;Masqué;;Femme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afae86d2fb51dcac08967ef;VoteCommentaire;positive;15/05/2018 14:02;5aed8895e860efe9f41435e7;0;0;0;5adcac7f0345c03cebcd7977;Masqué;Masqué;18-29;54000;Étudiant-e;Masqué;;Femme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afaf05c2fb51dcac08967ff;VoteCommentaire;negative;15/05/2018 14:36;5aed8895e860efe9f41435e7;0;0;0;5afaeefa2fb51dcac08967f4;Masqué;Masqué;18-29;69003;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afb37f52fb51dcac089685b;VoteCommentaire;positive;15/05/2018 19:41;5aed8895e860efe9f41435e7;0;0;0;5afb34172fb51dcac0896847;Masqué;Masqué;50-65;13002;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afc21892fb51dcac08969c0;VoteCommentaire;positive;16/05/2018 12:18;5aed8895e860efe9f41435e7;0;0;0;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afd32502fb51dcac0896b14;VoteCommentaire;positive;17/05/2018 07:42;5aed8895e860efe9f41435e7;0;0;0;5afd31e32fb51dcac0896b0f;Masqué;Masqué;;;;Masqué;;Homme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5afe87782fb51dcac0896ce6;VoteCommentaire;positive;18/05/2018 07:57;5aed8895e860efe9f41435e7;0;0;0;5afe80db2fb51dcac0896cd5;Masqué;Masqué;50-65;75105;Salarié-e du secteur privé;Masqué;;Femme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b018d0b2fb51dcac0896dcc;VoteCommentaire;positive;20/05/2018 14:58;5aed8895e860efe9f41435e7;0;0;0;5b01886c2fb51dcac0896db0;Masqué;Masqué;30-49;38000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b01a4d22fb51dcac0896df3;VoteCommentaire;positive;20/05/2018 16:39;5aed8895e860efe9f41435e7;0;0;0;59fafaf8ccdac63cb472b513;Masqué;Masqué;30-49;78570;Salarié-e du secteur privé;Masqué;;Femme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b03d0202fb51dcac0896fd7;VoteCommentaire;positive;22/05/2018 08:09;5aed8895e860efe9f41435e7;0;0;0;5b03ce0b2fb51dcac0896fca;Masqué;Masqué;30-49;69100;Salarié-e du secteur privé;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5aed93fde860efe9f41435f5;Commentaire;Constatant ce qui se passe dans certains pays, je pense que ce n’est pas au niveau du type d’information qu’il faut légiférer mais qu’il est important d’agir au niveau des sites qui diffusent de manière notoire de fausses informations.;05/05/2018 11:22;5aed93fde860efe9f41435f5;11;5;0;5aed922ee860efe9f41435f1;Masqué;Masqué;65 ou plus;0;Retraité-e;Masqué;;Aucun;65 ou plus
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5af6927e2fb51dcac0896370;VoteCommentaire;positive;12/05/2018 07:06;5aed93fde860efe9f41435f5;0;0;0;5af68e572fb51dcac0896368;Masqué;Masqué;65 ou plus;29610;Retraité-e;Masqué;;Femme;65 ou plus
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5af693962fb51dcac089637e;VoteCommentaire;positive;12/05/2018 07:11;5aed93fde860efe9f41435f5;0;0;0;5af692fd2fb51dcac0896375;Masqué;Masqué;65 ou plus;33290;Retraité-e;Masqué;;Homme;65 ou plus
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5af6a8212fb51dcac08963a0;VoteCommentaire;positive;12/05/2018 08:38;5aed93fde860efe9f41435f5;0;0;0;5af6a6e22fb51dcac089639c;Masqué;Masqué;;31430;;Masqué;;Autre;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5af9e2a62fb51dcac08966d4;VoteCommentaire;negative;14/05/2018 19:25;5aed93fde860efe9f41435f5;0;0;0;5af9dea22fb51dcac08966cf;Masqué;Masqué;;69000;;Masqué;;Femme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afa9ef22fb51dcac089673e;VoteCommentaire;positive;15/05/2018 08:48;5aed93fde860efe9f41435f5;0;0;0;5afa9e922fb51dcac0896735;Masqué;Masqué;18-29;78510;Artisan ou entrepreneur;Masqué;;Homme;18-29
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afaa49b2fb51dcac0896767;VoteCommentaire;positive;15/05/2018 09:12;5aed93fde860efe9f41435f5;0;0;0;5afaa4522fb51dcac089675d;Masqué;Masqué;30-49;25000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afab19e2fb51dcac089678f;VoteCommentaire;negative;15/05/2018 10:08;5aed93fde860efe9f41435f5;0;0;0;59ee2108896da059218637ed;Masqué;Masqué;;20200;;Masqué;;Femme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afaf8ec2fb51dcac089681a;VoteCommentaire;positive;15/05/2018 15:12;5aed93fde860efe9f41435f5;0;0;0;5afaf86b2fb51dcac0896814;Masqué;Masqué;;35700;;Masqué;;Homme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afbb9262fb51dcac08968c6;VoteCommentaire;positive;16/05/2018 04:52;5aed93fde860efe9f41435f5;0;0;0;5afbb8492fb51dcac08968c0;Masqué;Masqué;65 ou plus;44710;Retraité-e;Masqué;;Homme;65 ou plus
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afbef512fb51dcac0896952;VoteCommentaire;negative;16/05/2018 08:44;5aed93fde860efe9f41435f5;0;0;0;5afbeef92fb51dcac089694d;Masqué;Masqué;30-49;75015;Salarié-e du secteur privé;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afc19c62fb51dcac0896999;VoteCommentaire;negative;16/05/2018 11:45;5aed93fde860efe9f41435f5;0;0;0;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Homme;18-29
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5afc88f52fb51dcac0896aa7;VoteCommentaire;negative;16/05/2018 19:39;5aed93fde860efe9f41435f5;0;0;0;5afc87ae2fb51dcac0896a9d;Masqué;Masqué;;;;Masqué;;Homme;
